ObservationID	Count	SpeciesID
RHOE_20.16_1997_12	1	1980
RHOE_20.16_1997_12	2	4240
RHOE_20.16_1997_12	7	4290
RHOE_20.16_1998_1	3	1860
RHOE_20.16_1998_1	1	1980
RHOE_20.16_1998_1	2	2030
RHOE_20.16_1999_3	8	1980
RHOE_20.16_1999_3	3	2030
RHOE_20.17_2009_11	2	720
RHOE_20.17_2009_11	1	1220
RHOE_20.17_2009_11	3	1660
RHOE_20.17_2009_11	21	1860
RHOE_20.17_2009_11	4	4240
RHOE_20.17_2009_11	72	5820
RHOE_20.17_2009_12	4	720
RHOE_20.17_2009_12	30	1660
RHOE_20.17_2009_12	20	1860
RHOE_20.17_2009_12	5	4240
RHOE_20.17_2009_12	133	5820
RHOE_20.17_2010_1	2	1610
RHOE_20.17_2010_1	7	1660
RHOE_20.17_2010_1	35	1860
RHOE_20.17_2010_1	1	1960
RHOE_20.17_2010_11	1	720
RHOE_20.17_2010_11	27	1860
RHOE_20.17_2010_11	6	4240
RHOE_20.17_2010_11	40	5820
RHOE_20.17_2010_2	3	1610
RHOE_20.17_2010_2	4	1660
RHOE_20.17_2010_2	32	1860
RHOE_20.17_2010_2	1	4240
RHOE_20.17_2010_2	218	5820
RHOE_20.17_2011_1	6	1660
RHOE_20.17_2011_1	26	1860
RHOE_20.17_2011_1	1	4240
RHOE_20.17_2011_1	2	4290
RHOE_20.17_2011_1	6	5820
RHOE_20.17_2011_11	26	1860
RHOE_20.17_2011_11	30	5820
RHOE_20.17_2011_12	36	1860
RHOE_20.17_2011_12	64	5820
RHOE_20.17_2012_1	7	1860
RHOE_20.17_2012_11	4	1860
RHOE_20.17_2012_11	97	5820
RHOE_20.17_2012_12	19	1860
RHOE_20.17_2012_12	64	5820
RHOE_20.17_2012_2	1	1220
RHOE_20.17_2012_2	9	1660
RHOE_20.17_2012_2	15	1860
RHOE_20.17_2013_1	9	1860
RHOE_20.17_2013_1	2	4240
RHOE_20.17_2013_1	106	5820
RHOE_20.17_2013_11	34	1860
RHOE_20.17_2013_11	5	4240
RHOE_20.17_2013_11	3	5820
RHOE_20.17_2013_12	8	1860
RHOE_20.17_2013_12	1	4240
RHOE_20.17_2013_12	76	5820
RHOE_20.17_2013_2	4	1660
RHOE_20.17_2013_2	11	1860
RHOE_20.17_2013_2	62	5820
RHOE_20.17_2014_1	1	1860
RHOE_20.17_2014_1	1	5820
RHOE_20.17_2014_2	4	1860
RHOE_20.17_2014_2	2	4240
RHOE_20.17_2014_2	3	5820
RHOE_20.18_2009_11	1	1520
RHOE_20.18_2009_11	28	1660
RHOE_20.18_2009_11	34	1860
RHOE_20.18_2009_11	9	4240
RHOE_20.18_2009_11	16	5820
RHOE_20.18_2009_11	1	5900
RHOE_20.18_2009_12	1	1520
RHOE_20.18_2009_12	6	1660
RHOE_20.18_2009_12	1	1790
RHOE_20.18_2009_12	54	1860
RHOE_20.18_2009_12	5	4240
RHOE_20.18_2009_12	41	5820
RHOE_20.18_2010_1	28	720
RHOE_20.18_2010_1	20	1660
RHOE_20.18_2010_1	22	1860
RHOE_20.18_2010_1	9	4240
RHOE_20.18_2010_1	3	4290
RHOE_20.18_2010_1	31	5820
RHOE_20.18_2010_11	1	1220
RHOE_20.18_2010_11	44	1660
RHOE_20.18_2010_11	82	1860
RHOE_20.18_2010_11	1	2230
RHOE_20.18_2010_11	11	4240
RHOE_20.18_2010_11	15	5820
RHOE_20.18_2010_2	15	720
RHOE_20.18_2010_2	1	1520
RHOE_20.18_2010_2	18	1660
RHOE_20.18_2010_2	50	1860
RHOE_20.18_2010_2	24	1980
RHOE_20.18_2010_2	4	2030
RHOE_20.18_2010_2	4	4240
RHOE_20.18_2010_2	3	4290
RHOE_20.18_2010_2	256	5820
RHOE_20.18_2010_2	8	5900
RHOE_20.18_2010_2	3	5920
RHOE_20.18_2011_1	2	1220
RHOE_20.18_2011_1	2	1520
RHOE_20.18_2011_1	51	1660
RHOE_20.18_2011_1	84	1860
RHOE_20.18_2011_1	12	4240
RHOE_20.18_2011_1	36	4290
RHOE_20.18_2011_1	55	5820
RHOE_20.18_2011_1	3	5920
RHOE_20.18_2011_11	2	1220
RHOE_20.18_2011_11	2	1520
RHOE_20.18_2011_11	37	1660
RHOE_20.18_2011_11	51	1860
RHOE_20.18_2011_11	8	4240
RHOE_20.18_2011_11	40	5820
RHOE_20.18_2011_12	45	720
RHOE_20.18_2011_12	2	1220
RHOE_20.18_2011_12	60	1660
RHOE_20.18_2011_12	1	1780
RHOE_20.18_2011_12	3	1840
RHOE_20.18_2011_12	41	1860
RHOE_20.18_2011_12	8	4240
RHOE_20.18_2011_12	94	5820
RHOE_20.18_2011_12	1	5900
RHOE_20.18_2011_12	1	5926
RHOE_20.18_2012_1	1	1220
RHOE_20.18_2012_1	38	1660
RHOE_20.18_2012_1	1	1780
RHOE_20.18_2012_1	64	1860
RHOE_20.18_2012_1	15	4240
RHOE_20.18_2012_1	1	4290
RHOE_20.18_2012_1	7	5820
RHOE_20.18_2012_11	3	1220
RHOE_20.18_2012_11	37	1660
RHOE_20.18_2012_11	6	1860
RHOE_20.18_2012_11	7	4240
RHOE_20.18_2012_11	29	5820
RHOE_20.18_2012_12	1	1220
RHOE_20.18_2012_12	25	1660
RHOE_20.18_2012_12	26	1860
RHOE_20.18_2012_12	6	4240
RHOE_20.18_2012_12	33	5820
RHOE_20.18_2012_2	19	720
RHOE_20.18_2012_2	2	1520
RHOE_20.18_2012_2	38	1660
RHOE_20.18_2012_2	1	1780
RHOE_20.18_2012_2	44	1860
RHOE_20.18_2012_2	1	1980
RHOE_20.18_2012_2	12	4240
RHOE_20.18_2012_2	1	4290
RHOE_20.18_2012_2	35	5820
RHOE_20.18_2013_1	26	720
RHOE_20.18_2013_1	57	1660
RHOE_20.18_2013_1	1	1770
RHOE_20.18_2013_1	39	1860
RHOE_20.18_2013_1	7	4240
RHOE_20.18_2013_1	106	5820
RHOE_20.18_2013_1	1	5920
RHOE_20.18_2013_11	39	1660
RHOE_20.18_2013_11	45	1860
RHOE_20.18_2013_11	14	4240
RHOE_20.18_2013_11	3	5820
RHOE_20.18_2013_12	5	720
RHOE_20.18_2013_12	26	1660
RHOE_20.18_2013_12	15	1860
RHOE_20.18_2013_12	8	4240
RHOE_20.18_2013_12	80	5820
RHOE_20.18_2013_2	14	720
RHOE_20.18_2013_2	36	1660
RHOE_20.18_2013_2	64	1860
RHOE_20.18_2013_2	9	4240
RHOE_20.18_2013_2	2	4290
RHOE_20.18_2013_2	192	5820
RHOE_20.18_2014_1	11	720
RHOE_20.18_2014_1	49	1660
RHOE_20.18_2014_1	21	1860
RHOE_20.18_2014_1	16	4240
RHOE_20.18_2014_1	67	5820
RHOE_20.18_2014_2	8	720
RHOE_20.18_2014_2	25	1660
RHOE_20.18_2014_2	1	1730
RHOE_20.18_2014_2	21	1860
RHOE_20.18_2014_2	10	4240
RHOE_20.18_2014_2	21	5820
RHOE_21.01_1994_10	2	70
RHOE_21.01_1994_10	138	90
RHOE_21.01_1994_10	4	1220
RHOE_21.01_1994_10	8	1520
RHOE_21.01_1994_10	3	1840
RHOE_21.01_1994_10	25	1860
RHOE_21.01_1994_10	7	1980
RHOE_21.01_1994_10	1	2030
RHOE_21.01_1994_10	104	4290
RHOE_21.01_1994_11	1	70
RHOE_21.01_1994_11	96	90
RHOE_21.01_1994_11	1	120
RHOE_21.01_1994_11	12	1220
RHOE_21.01_1994_11	1	1520
RHOE_21.01_1994_11	40	1820
RHOE_21.01_1994_11	12	1840
RHOE_21.01_1994_11	208	1860
RHOE_21.01_1994_11	58	1980
RHOE_21.01_1994_11	54	2030
RHOE_21.01_1994_11	1	2130
RHOE_21.01_1994_11	11	4240
RHOE_21.01_1994_11	225	4290
RHOE_21.01_1994_11	200	4930
RHOE_21.01_1994_12	105	90
RHOE_21.01_1994_12	3	100
RHOE_21.01_1994_12	10	1220
RHOE_21.01_1994_12	12	1520
RHOE_21.01_1994_12	2	1790
RHOE_21.01_1994_12	35	1820
RHOE_21.01_1994_12	60	1840
RHOE_21.01_1994_12	250	1860
RHOE_21.01_1994_12	110	1980
RHOE_21.01_1994_12	52	2030
RHOE_21.01_1994_12	3	2230
RHOE_21.01_1994_12	8	4240
RHOE_21.01_1994_12	800	4290
RHOE_21.01_1995_1	103	90
RHOE_21.01_1995_1	3	100
RHOE_21.01_1995_1	15	1220
RHOE_21.01_1995_1	9	1520
RHOE_21.01_1995_1	3	1790
RHOE_21.01_1995_1	36	1820
RHOE_21.01_1995_1	80	1840
RHOE_21.01_1995_1	282	1860
RHOE_21.01_1995_1	367	1980
RHOE_21.01_1995_1	140	2030
RHOE_21.01_1995_1	32	2230
RHOE_21.01_1995_1	27	4240
RHOE_21.01_1995_1	736	4290
RHOE_21.01_1995_1	19	4930
RHOE_21.01_1995_10	1	70
RHOE_21.01_1995_10	80	90
RHOE_21.01_1995_10	14	1220
RHOE_21.01_1995_10	5	1840
RHOE_21.01_1995_10	6	1860
RHOE_21.01_1995_10	2	1890
RHOE_21.01_1995_10	5	2030
RHOE_21.01_1995_10	2	2060
RHOE_21.01_1995_10	20	4240
RHOE_21.01_1995_10	262	4290
RHOE_21.01_1995_10	1	5190
RHOE_21.01_1995_10	1	5480
RHOE_21.01_1995_11	1	70
RHOE_21.01_1995_11	70	90
RHOE_21.01_1995_11	8	1220
RHOE_21.01_1995_11	6	1520
RHOE_21.01_1995_11	1	1790
RHOE_21.01_1995_11	20	1820
RHOE_21.01_1995_11	10	1840
RHOE_21.01_1995_11	120	1860
RHOE_21.01_1995_11	7	1940
RHOE_21.01_1995_11	612	1980
RHOE_21.01_1995_11	102	2030
RHOE_21.01_1995_11	3	2060
RHOE_21.01_1995_11	4	2230
RHOE_21.01_1995_11	19	4240
RHOE_21.01_1995_11	401	4290
RHOE_21.01_1995_12	1	70
RHOE_21.01_1995_12	76	90
RHOE_21.01_1995_12	12	1220
RHOE_21.01_1995_12	13	1520
RHOE_21.01_1995_12	8	1820
RHOE_21.01_1995_12	13	1840
RHOE_21.01_1995_12	119	1860
RHOE_21.01_1995_12	925	1980
RHOE_21.01_1995_12	127	2030
RHOE_21.01_1995_12	2	2040
RHOE_21.01_1995_12	2	2180
RHOE_21.01_1995_12	2	2200
RHOE_21.01_1995_12	20	2230
RHOE_21.01_1995_12	15	4240
RHOE_21.01_1995_12	353	4290
RHOE_21.01_1995_12	170	4930
RHOE_21.01_1995_2	98	90
RHOE_21.01_1995_2	1	100
RHOE_21.01_1995_2	5	1220
RHOE_21.01_1995_2	17	1520
RHOE_21.01_1995_2	2	1790
RHOE_21.01_1995_2	11	1820
RHOE_21.01_1995_2	4	1840
RHOE_21.01_1995_2	219	1860
RHOE_21.01_1995_2	9	1980
RHOE_21.01_1995_2	41	2030
RHOE_21.01_1995_2	20	2230
RHOE_21.01_1995_2	18	4240
RHOE_21.01_1995_2	611	4290
RHOE_21.01_1995_2	50	4930
RHOE_21.01_1995_3	88	90
RHOE_21.01_1995_3	1	100
RHOE_21.01_1995_3	2	1220
RHOE_21.01_1995_3	18	1520
RHOE_21.01_1995_3	20	1860
RHOE_21.01_1995_3	1	1980
RHOE_21.01_1995_3	2	2030
RHOE_21.01_1995_3	15	2230
RHOE_21.01_1995_3	5	4240
RHOE_21.01_1995_3	169	4290
RHOE_21.01_1995_3	1	4500
RHOE_21.01_1996_1	3	70
RHOE_21.01_1996_1	70	90
RHOE_21.01_1996_1	16	1220
RHOE_21.01_1996_1	3	1520
RHOE_21.01_1996_1	300	1590
RHOE_21.01_1996_1	3	1730
RHOE_21.01_1996_1	23	1820
RHOE_21.01_1996_1	4	1840
RHOE_21.01_1996_1	299	1860
RHOE_21.01_1996_1	2	1940
RHOE_21.01_1996_1	2300	1980
RHOE_21.01_1996_1	111	2030
RHOE_21.01_1996_1	9	2040
RHOE_21.01_1996_1	5	2060
RHOE_21.01_1996_1	12	2180
RHOE_21.01_1996_1	101	2230
RHOE_21.01_1996_1	16	4240
RHOE_21.01_1996_1	915	4290
RHOE_21.01_1996_10	1	70
RHOE_21.01_1996_10	57	90
RHOE_21.01_1996_10	7	1520
RHOE_21.01_1996_10	6	1820
RHOE_21.01_1996_10	89	1860
RHOE_21.01_1996_10	8	1940
RHOE_21.01_1996_10	8	1980
RHOE_21.01_1996_10	2	2030
RHOE_21.01_1996_10	11	4240
RHOE_21.01_1996_10	121	4290
RHOE_21.01_1996_11	130	90
RHOE_21.01_1996_11	5	1520
RHOE_21.01_1996_11	15	1610
RHOE_21.01_1996_11	6	1660
RHOE_21.01_1996_11	1	1820
RHOE_21.01_1996_11	414	1860
RHOE_21.01_1996_11	360	1980
RHOE_21.01_1996_11	59	2030
RHOE_21.01_1996_11	2	2130
RHOE_21.01_1996_11	15	4240
RHOE_21.01_1996_11	224	4290
RHOE_21.01_1996_12	72	90
RHOE_21.01_1996_12	2	1220
RHOE_21.01_1996_12	12	1610
RHOE_21.01_1996_12	15	1660
RHOE_21.01_1996_12	21	1820
RHOE_21.01_1996_12	49	1840
RHOE_21.01_1996_12	541	1860
RHOE_21.01_1996_12	15	1940
RHOE_21.01_1996_12	800	1980
RHOE_21.01_1996_12	95	2030
RHOE_21.01_1996_12	1	2040
RHOE_21.01_1996_12	1	2180
RHOE_21.01_1996_12	9	2230
RHOE_21.01_1996_12	4	4240
RHOE_21.01_1996_12	275	4290
RHOE_21.01_1996_12	54	4930
RHOE_21.01_1996_12	1	5180
RHOE_21.01_1996_2	1	70
RHOE_21.01_1996_2	58	90
RHOE_21.01_1996_2	1	100
RHOE_21.01_1996_2	8	1220
RHOE_21.01_1996_2	11	1520
RHOE_21.01_1996_2	1	1540
RHOE_21.01_1996_2	11	1730
RHOE_21.01_1996_2	35	1820
RHOE_21.01_1996_2	30	1840
RHOE_21.01_1996_2	57	1860
RHOE_21.01_1996_2	2	1940
RHOE_21.01_1996_2	845	1980
RHOE_21.01_1996_2	170	2030
RHOE_21.01_1996_2	15	2040
RHOE_21.01_1996_2	3	2060
RHOE_21.01_1996_2	26	2180
RHOE_21.01_1996_2	198	2230
RHOE_21.01_1996_2	5	4240
RHOE_21.01_1996_2	419	4290
RHOE_21.01_1996_2	1	5560
RHOE_21.01_1996_3	99	90
RHOE_21.01_1996_3	3	1220
RHOE_21.01_1996_3	6	1520
RHOE_21.01_1996_3	1	1730
RHOE_21.01_1996_3	14	1820
RHOE_21.01_1996_3	30	1840
RHOE_21.01_1996_3	120	1860
RHOE_21.01_1996_3	400	1980
RHOE_21.01_1996_3	21	2030
RHOE_21.01_1996_3	3	2040
RHOE_21.01_1996_3	3	2060
RHOE_21.01_1996_3	5	2200
RHOE_21.01_1996_3	3	2230
RHOE_21.01_1996_3	10	4240
RHOE_21.01_1996_3	483	4290
RHOE_21.01_1996_3	3	4500
RHOE_21.01_1997_1	3	90
RHOE_21.01_1997_1	15	1590
RHOE_21.01_1997_1	22	1820
RHOE_21.01_1997_1	141	1840
RHOE_21.01_1997_1	844	1860
RHOE_21.01_1997_1	2	1890
RHOE_21.01_1997_1	3400	1980
RHOE_21.01_1997_1	410	2030
RHOE_21.01_1997_1	3	2130
RHOE_21.01_1997_1	9	2180
RHOE_21.01_1997_1	3	2200
RHOE_21.01_1997_1	135	2230
RHOE_21.01_1997_1	620	4290
RHOE_21.01_1997_10	2	70
RHOE_21.01_1997_10	43	90
RHOE_21.01_1997_10	8	1520
RHOE_21.01_1997_10	3	1820
RHOE_21.01_1997_10	100	1860
RHOE_21.01_1997_10	7	1940
RHOE_21.01_1997_10	2	1980
RHOE_21.01_1997_10	5	2030
RHOE_21.01_1997_10	8	4240
RHOE_21.01_1997_10	152	4290
RHOE_21.01_1997_11	3	70
RHOE_21.01_1997_11	108	90
RHOE_21.01_1997_11	82	720
RHOE_21.01_1997_11	8	1520
RHOE_21.01_1997_11	8	1820
RHOE_21.01_1997_11	8	1840
RHOE_21.01_1997_11	320	1860
RHOE_21.01_1997_11	180	1980
RHOE_21.01_1997_11	28	2030
RHOE_21.01_1997_11	2	2180
RHOE_21.01_1997_11	6	4240
RHOE_21.01_1997_11	321	4290
RHOE_21.01_1997_12	8	70
RHOE_21.01_1997_12	81	90
RHOE_21.01_1997_12	130	720
RHOE_21.01_1997_12	8	1520
RHOE_21.01_1997_12	12	1820
RHOE_21.01_1997_12	2	1840
RHOE_21.01_1997_12	430	1860
RHOE_21.01_1997_12	13	1940
RHOE_21.01_1997_12	1400	1980
RHOE_21.01_1997_12	103	2030
RHOE_21.01_1997_12	1	2040
RHOE_21.01_1997_12	1	2180
RHOE_21.01_1997_12	9	2230
RHOE_21.01_1997_12	5	4240
RHOE_21.01_1997_12	280	4290
RHOE_21.01_1997_2	1	70
RHOE_21.01_1997_2	50	90
RHOE_21.01_1997_2	2	1220
RHOE_21.01_1997_2	3	1520
RHOE_21.01_1997_2	2	1820
RHOE_21.01_1997_2	18	1840
RHOE_21.01_1997_2	732	1860
RHOE_21.01_1997_2	1384	1980
RHOE_21.01_1997_2	199	2030
RHOE_21.01_1997_2	1	2040
RHOE_21.01_1997_2	1	2130
RHOE_21.01_1997_2	26	2180
RHOE_21.01_1997_2	5	2200
RHOE_21.01_1997_2	15	2230
RHOE_21.01_1997_2	2	2250
RHOE_21.01_1997_2	8	4240
RHOE_21.01_1997_2	524	4290
RHOE_21.01_1997_2	45	4930
RHOE_21.01_1997_3	1	70
RHOE_21.01_1997_3	15	90
RHOE_21.01_1997_3	3	1220
RHOE_21.01_1997_3	8	1520
RHOE_21.01_1997_3	2	1840
RHOE_21.01_1997_3	27	1860
RHOE_21.01_1997_3	24	1980
RHOE_21.01_1997_3	12	2030
RHOE_21.01_1997_3	2	4240
RHOE_21.01_1997_3	135	4290
RHOE_21.01_1998_1	1	70
RHOE_21.01_1998_1	35	90
RHOE_21.01_1998_1	29	1520
RHOE_21.01_1998_1	4	1820
RHOE_21.01_1998_1	12	1840
RHOE_21.01_1998_1	211	1860
RHOE_21.01_1998_1	197	1980
RHOE_21.01_1998_1	53	2030
RHOE_21.01_1998_1	2	2180
RHOE_21.01_1998_1	7	2230
RHOE_21.01_1998_1	11	4240
RHOE_21.01_1998_1	560	4290
RHOE_21.01_1998_1	62	4930
RHOE_21.01_1998_10	2	70
RHOE_21.01_1998_10	80	90
RHOE_21.01_1998_10	6	1220
RHOE_21.01_1998_10	17	1520
RHOE_21.01_1998_10	30	1610
RHOE_21.01_1998_10	6	1790
RHOE_21.01_1998_10	46	1820
RHOE_21.01_1998_10	4	1840
RHOE_21.01_1998_10	52	1860
RHOE_21.01_1998_10	5	1980
RHOE_21.01_1998_10	31	2030
RHOE_21.01_1998_10	21	4240
RHOE_21.01_1998_10	317	4290
RHOE_21.01_1998_11	71	90
RHOE_21.01_1998_11	2	1220
RHOE_21.01_1998_11	9	1520
RHOE_21.01_1998_11	7	1610
RHOE_21.01_1998_11	1	1790
RHOE_21.01_1998_11	74	1820
RHOE_21.01_1998_11	17	1840
RHOE_21.01_1998_11	140	1860
RHOE_21.01_1998_11	3	1890
RHOE_21.01_1998_11	3	1910
RHOE_21.01_1998_11	1	1940
RHOE_21.01_1998_11	314	1980
RHOE_21.01_1998_11	2	2000
RHOE_21.01_1998_11	53	2030
RHOE_21.01_1998_11	1	2040
RHOE_21.01_1998_11	1	2130
RHOE_21.01_1998_11	4	2230
RHOE_21.01_1998_11	2	4240
RHOE_21.01_1998_11	308	4290
RHOE_21.01_1998_12	3	70
RHOE_21.01_1998_12	79	90
RHOE_21.01_1998_12	350	720
RHOE_21.01_1998_12	4	1220
RHOE_21.01_1998_12	4	1520
RHOE_21.01_1998_12	8	1610
RHOE_21.01_1998_12	2	1790
RHOE_21.01_1998_12	47	1820
RHOE_21.01_1998_12	21	1840
RHOE_21.01_1998_12	521	1860
RHOE_21.01_1998_12	2	1940
RHOE_21.01_1998_12	620	1980
RHOE_21.01_1998_12	58	2030
RHOE_21.01_1998_12	2	2040
RHOE_21.01_1998_12	9	2180
RHOE_21.01_1998_12	2	2200
RHOE_21.01_1998_12	28	2230
RHOE_21.01_1998_12	3	4240
RHOE_21.01_1998_12	516	4290
RHOE_21.01_1998_12	100	4930
RHOE_21.01_1998_2	1	70
RHOE_21.01_1998_2	192	90
RHOE_21.01_1998_2	100	720
RHOE_21.01_1998_2	2	1590
RHOE_21.01_1998_2	4	1730
RHOE_21.01_1998_2	9	1820
RHOE_21.01_1998_2	22	1840
RHOE_21.01_1998_2	346	1860
RHOE_21.01_1998_2	620	1980
RHOE_21.01_1998_2	130	2030
RHOE_21.01_1998_2	25	2230
RHOE_21.01_1998_2	5	4240
RHOE_21.01_1998_2	430	4290
RHOE_21.01_1998_2	2	4500
RHOE_21.01_1998_2	69	4930
RHOE_21.01_1998_3	2	70
RHOE_21.01_1998_3	31	90
RHOE_21.01_1998_3	21	1220
RHOE_21.01_1998_3	16	1520
RHOE_21.01_1998_3	2	1730
RHOE_21.01_1998_3	8	1820
RHOE_21.01_1998_3	12	1840
RHOE_21.01_1998_3	41	1860
RHOE_21.01_1998_3	3	1940
RHOE_21.01_1998_3	28	1980
RHOE_21.01_1998_3	10	2030
RHOE_21.01_1998_3	3	4240
RHOE_21.01_1998_3	190	4290
RHOE_21.01_1998_3	2	4500
RHOE_21.01_1998_3	120	4930
RHOE_21.01_1999_1	1	70
RHOE_21.01_1999_1	108	90
RHOE_21.01_1999_1	170	720
RHOE_21.01_1999_1	11	1220
RHOE_21.01_1999_1	9	1520
RHOE_21.01_1999_1	6	1590
RHOE_21.01_1999_1	11	1610
RHOE_21.01_1999_1	6	1820
RHOE_21.01_1999_1	10	1840
RHOE_21.01_1999_1	232	1860
RHOE_21.01_1999_1	255	1980
RHOE_21.01_1999_1	49	2030
RHOE_21.01_1999_1	1	2040
RHOE_21.01_1999_1	19	2180
RHOE_21.01_1999_1	12	2230
RHOE_21.01_1999_1	9	4240
RHOE_21.01_1999_1	582	4290
RHOE_21.01_1999_10	3	70
RHOE_21.01_1999_10	28	90
RHOE_21.01_1999_10	5	1220
RHOE_21.01_1999_10	6	1520
RHOE_21.01_1999_10	5	1820
RHOE_21.01_1999_10	8	1840
RHOE_21.01_1999_10	51	1860
RHOE_21.01_1999_10	3	1940
RHOE_21.01_1999_10	15	1980
RHOE_21.01_1999_10	5	2030
RHOE_21.01_1999_10	6	4240
RHOE_21.01_1999_10	92	4290
RHOE_21.01_1999_10	1	4500
RHOE_21.01_1999_11	83	90
RHOE_21.01_1999_11	8	1220
RHOE_21.01_1999_11	2	1520
RHOE_21.01_1999_11	27	1820
RHOE_21.01_1999_11	2	1840
RHOE_21.01_1999_11	110	1860
RHOE_21.01_1999_11	4	1940
RHOE_21.01_1999_11	749	1980
RHOE_21.01_1999_11	42	2030
RHOE_21.01_1999_11	2	2210
RHOE_21.01_1999_11	1	4240
RHOE_21.01_1999_11	320	4290
RHOE_21.01_1999_12	4	70
RHOE_21.01_1999_12	141	90
RHOE_21.01_1999_12	250	720
RHOE_21.01_1999_12	7	1220
RHOE_21.01_1999_12	7	1520
RHOE_21.01_1999_12	19	1820
RHOE_21.01_1999_12	28	1840
RHOE_21.01_1999_12	330	1860
RHOE_21.01_1999_12	12	1940
RHOE_21.01_1999_12	841	1980
RHOE_21.01_1999_12	235	2030
RHOE_21.01_1999_12	1	2200
RHOE_21.01_1999_12	3	2230
RHOE_21.01_1999_12	9	4240
RHOE_21.01_1999_12	462	4290
RHOE_21.01_1999_2	3	70
RHOE_21.01_1999_2	162	90
RHOE_21.01_1999_2	300	720
RHOE_21.01_1999_2	7	1520
RHOE_21.01_1999_2	3	1790
RHOE_21.01_1999_2	11	1820
RHOE_21.01_1999_2	60	1840
RHOE_21.01_1999_2	186	1860
RHOE_21.01_1999_2	214	1980
RHOE_21.01_1999_2	169	2030
RHOE_21.01_1999_2	1	2040
RHOE_21.01_1999_2	20	2180
RHOE_21.01_1999_2	14	2230
RHOE_21.01_1999_2	16	4240
RHOE_21.01_1999_2	409	4290
RHOE_21.01_1999_2	20	4930
RHOE_21.01_1999_2	1	5190
RHOE_21.01_1999_2	1	20800
RHOE_21.01_1999_3	4	70
RHOE_21.01_1999_3	138	90
RHOE_21.01_1999_3	27	1520
RHOE_21.01_1999_3	2	1590
RHOE_21.01_1999_3	17	1610
RHOE_21.01_1999_3	3	1660
RHOE_21.01_1999_3	3	1840
RHOE_21.01_1999_3	87	1860
RHOE_21.01_1999_3	7	1980
RHOE_21.01_1999_3	27	2030
RHOE_21.01_1999_3	4	2180
RHOE_21.01_1999_3	19	2230
RHOE_21.01_1999_3	19	4240
RHOE_21.01_1999_3	468	4290
RHOE_21.01_1999_3	4	4500
RHOE_21.01_1999_3	2	4930
RHOE_21.01_1999_3	1	20800
RHOE_21.01_2000_1	1	70
RHOE_21.01_2000_1	125	90
RHOE_21.01_2000_1	270	720
RHOE_21.01_2000_1	11	1220
RHOE_21.01_2000_1	10	1520
RHOE_21.01_2000_1	3	1590
RHOE_21.01_2000_1	36	1610
RHOE_21.01_2000_1	12	1820
RHOE_21.01_2000_1	50	1840
RHOE_21.01_2000_1	325	1860
RHOE_21.01_2000_1	5	1940
RHOE_21.01_2000_1	1241	1980
RHOE_21.01_2000_1	327	2030
RHOE_21.01_2000_1	2	2040
RHOE_21.01_2000_1	5	2180
RHOE_21.01_2000_1	17	2230
RHOE_21.01_2000_1	4	4240
RHOE_21.01_2000_1	762	4290
RHOE_21.01_2000_10	1	70
RHOE_21.01_2000_10	21	90
RHOE_21.01_2000_10	28	1220
RHOE_21.01_2000_10	6	1520
RHOE_21.01_2000_10	6	1820
RHOE_21.01_2000_10	18	1840
RHOE_21.01_2000_10	52	1860
RHOE_21.01_2000_10	3	1940
RHOE_21.01_2000_10	32	1980
RHOE_21.01_2000_10	7	2030
RHOE_21.01_2000_10	2	4240
RHOE_21.01_2000_10	122	4290
RHOE_21.01_2000_11	1	20
RHOE_21.01_2000_11	4	70
RHOE_21.01_2000_11	89	90
RHOE_21.01_2000_11	21	1220
RHOE_21.01_2000_11	10	1520
RHOE_21.01_2000_11	2	1790
RHOE_21.01_2000_11	17	1820
RHOE_21.01_2000_11	15	1840
RHOE_21.01_2000_11	128	1860
RHOE_21.01_2000_11	151	1980
RHOE_21.01_2000_11	73	2030
RHOE_21.01_2000_11	3	2180
RHOE_21.01_2000_11	12	4240
RHOE_21.01_2000_11	300	4290
RHOE_21.01_2000_11	5	4930
RHOE_21.01_2000_12	1	20
RHOE_21.01_2000_12	7	70
RHOE_21.01_2000_12	141	90
RHOE_21.01_2000_12	5	1220
RHOE_21.01_2000_12	10	1520
RHOE_21.01_2000_12	9	1610
RHOE_21.01_2000_12	5	1790
RHOE_21.01_2000_12	4	1820
RHOE_21.01_2000_12	225	1860
RHOE_21.01_2000_12	245	1980
RHOE_21.01_2000_12	176	2030
RHOE_21.01_2000_12	1	2040
RHOE_21.01_2000_12	3	2180
RHOE_21.01_2000_12	4	2230
RHOE_21.01_2000_12	5	4240
RHOE_21.01_2000_12	360	4290
RHOE_21.01_2000_12	89	4930
RHOE_21.01_2000_2	4	70
RHOE_21.01_2000_2	71	90
RHOE_21.01_2000_2	275	720
RHOE_21.01_2000_2	18	1220
RHOE_21.01_2000_2	7	1520
RHOE_21.01_2000_2	3	1610
RHOE_21.01_2000_2	8	1820
RHOE_21.01_2000_2	11	1840
RHOE_21.01_2000_2	624	1860
RHOE_21.01_2000_2	1	1940
RHOE_21.01_2000_2	410	1980
RHOE_21.01_2000_2	52	2030
RHOE_21.01_2000_2	1	2230
RHOE_21.01_2000_2	8	4240
RHOE_21.01_2000_2	550	4290
RHOE_21.01_2000_2	65	4930
RHOE_21.01_2000_2	1	5560
RHOE_21.01_2001_1	5	70
RHOE_21.01_2001_1	99	90
